Transaction Date,Customer Name,Product Name,Sales Rep Name,Quantity,Total Revenue,Discount
2023-08-12 13:00:00.000000,TechCorp_224,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2023-08-12 16:00:00.000000,TechCorp_250,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-08-12 17:00:00.000000,TechCorp_294,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-08-13 15:00:00.000000,TechCorp_11,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-08-13 16:00:00.000000,TechCorp_14,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2023-08-13 12:00:00.000000,TechCorp_138,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-13 10:00:00.000000,TechCorp_149,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-13 11:00:00.000000,TechCorp_166,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2023-08-13 14:00:00.000000,TechCorp_168,Enterprise License,Emp_13 SaaS_13,10,20000.0,0.0
2023-08-13 16:00:00.000000,TechCorp_201,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-13 14:00:00.000000,TechCorp_202,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-08-13 09:00:00.000000,TechCorp_296,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-08-14 09:00:00.000000,TechCorp_17,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-08-14 08:00:00.000000,TechCorp_59,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-08-14 14:00:00.000000,TechCorp_77,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-08-14 15:00:00.000000,TechCorp_129,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-08-14 18:00:00.000000,TechCorp_174,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-08-14 15:00:00.000000,TechCorp_271,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-08-14 12:00:00.000000,TechCorp_297,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-08-15 14:00:00.000000,TechCorp_79,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2023-08-15 16:00:00.000000,TechCorp_152,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-08-15 13:00:00.000000,TechCorp_182,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-15 17:00:00.000000,TechCorp_188,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2023-08-15 18:00:00.000000,TechCorp_217,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-16 10:00:00.000000,TechCorp_113,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-08-16 09:00:00.000000,TechCorp_138,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-16 09:00:00.000000,TechCorp_146,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-16 08:00:00.000000,TechCorp_151,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-08-16 15:00:00.000000,TechCorp_253,Enterprise License,Emp_13 SaaS_13,1,2000.0,0.0
2023-08-16 12:00:00.000000,TechCorp_255,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-16 08:00:00.000000,TechCorp_274,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-08-17 15:00:00.000000,TechCorp_8,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-08-17 17:00:00.000000,TechCorp_26,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-17 11:00:00.000000,TechCorp_48,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-08-17 09:00:00.000000,TechCorp_104,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-08-17 14:00:00.000000,TechCorp_259,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-08-17 08:00:00.000000,TechCorp_284,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-08-18 09:00:00.000000,TechCorp_57,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2023-08-18 10:00:00.000000,TechCorp_76,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-08-18 09:00:00.000000,TechCorp_116,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-08-18 15:00:00.000000,TechCorp_128,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-08-18 13:00:00.000000,TechCorp_213,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-19 08:00:00.000000,TechCorp_48,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-08-19 18:00:00.000000,TechCorp_59,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2023-08-19 17:00:00.000000,TechCorp_64,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-08-19 13:00:00.000000,TechCorp_90,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2023-08-19 14:00:00.000000,TechCorp_150,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-19 12:00:00.000000,TechCorp_182,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-19 11:00:00.000000,TechCorp_217,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-08-19 14:00:00.000000,TechCorp_232,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-08-19 17:00:00.000000,TechCorp_250,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-08-19 10:00:00.000000,TechCorp_253,Enterprise License,Emp_0 SaaS_0,6,12000.0,0.0
2023-08-20 11:00:00.000000,TechCorp_40,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-08-20 14:00:00.000000,TechCorp_69,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-08-20 10:00:00.000000,TechCorp_79,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-08-20 15:00:00.000000,TechCorp_86,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-08-20 08:00:00.000000,TechCorp_133,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-08-20 14:00:00.000000,TechCorp_137,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-08-20 11:00:00.000000,TechCorp_138,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-20 09:00:00.000000,TechCorp_150,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-08-20 18:00:00.000000,TechCorp_160,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-20 11:00:00.000000,TechCorp_202,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-08-20 17:00:00.000000,TechCorp_242,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-08-20 15:00:00.000000,TechCorp_247,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-08-21 13:00:00.000000,TechCorp_33,Enterprise License,Emp_4 SaaS_4,1,2000.0,0.0
2023-08-21 16:00:00.000000,TechCorp_80,Enterprise License,Emp_4 SaaS_4,3,6000.0,0.0
2023-08-21 10:00:00.000000,TechCorp_145,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-21 08:00:00.000000,TechCorp_147,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-08-21 10:00:00.000000,TechCorp_174,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-08-21 12:00:00.000000,TechCorp_183,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-08-21 10:00:00.000000,TechCorp_232,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-08-21 10:00:00.000000,TechCorp_254,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-08-22 18:00:00.000000,TechCorp_62,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-08-23 16:00:00.000000,TechCorp_110,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-08-23 15:00:00.000000,TechCorp_169,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-08-23 16:00:00.000000,TechCorp_182,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-08-23 18:00:00.000000,TechCorp_221,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-23 13:00:00.000000,TechCorp_240,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2023-08-23 08:00:00.000000,TechCorp_250,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-08-23 09:00:00.000000,TechCorp_297,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-08-24 17:00:00.000000,TechCorp_13,Enterprise License,Emp_31 SaaS_31,3,6000.0,0.0
2023-08-24 09:00:00.000000,TechCorp_80,Enterprise License,Emp_0 SaaS_0,7,14000.0,0.0
2023-08-24 08:00:00.000000,TechCorp_108,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-08-24 09:00:00.000000,TechCorp_183,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-08-24 18:00:00.000000,TechCorp_295,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-08-25 13:00:00.000000,TechCorp_27,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2023-08-25 18:00:00.000000,TechCorp_48,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-08-25 10:00:00.000000,TechCorp_77,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-08-25 16:00:00.000000,TechCorp_121,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-08-25 13:00:00.000000,TechCorp_149,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-25 16:00:00.000000,TechCorp_188,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-08-25 13:00:00.000000,TechCorp_213,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-08-25 08:00:00.000000,TechCorp_233,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2023-08-25 11:00:00.000000,TechCorp_288,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2023-08-26 13:00:00.000000,TechCorp_26,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-08-26 13:00:00.000000,TechCorp_28,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-26 18:00:00.000000,TechCorp_128,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-08-26 08:00:00.000000,TechCorp_213,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-26 13:00:00.000000,TechCorp_240,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-08-27 11:00:00.000000,TechCorp_40,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-08-27 18:00:00.000000,TechCorp_58,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-27 14:00:00.000000,TechCorp_182,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-08-28 17:00:00.000000,TechCorp_45,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2023-08-28 15:00:00.000000,TechCorp_113,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2023-08-28 10:00:00.000000,TechCorp_162,Enterprise License,Emp_3 SaaS_3,5,10000.0,0.0
2023-08-28 16:00:00.000000,TechCorp_188,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2023-08-28 15:00:00.000000,TechCorp_215,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-28 13:00:00.000000,TechCorp_221,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-08-28 09:00:00.000000,TechCorp_292,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-08-29 14:00:00.000000,TechCorp_47,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-08-29 12:00:00.000000,TechCorp_76,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-08-29 17:00:00.000000,TechCorp_128,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-08-29 14:00:00.000000,TechCorp_146,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-08-29 09:00:00.000000,TechCorp_201,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-29 10:00:00.000000,TechCorp_284,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-29 08:00:00.000000,TechCorp_285,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-29 18:00:00.000000,TechCorp_297,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-08-30 15:00:00.000000,TechCorp_147,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-08-30 16:00:00.000000,TechCorp_160,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-08-30 15:00:00.000000,TechCorp_274,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-08-30 12:00:00.000000,TechCorp_284,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-08-31 16:00:00.000000,TechCorp_116,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-08-31 15:00:00.000000,TechCorp_150,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-08-31 11:00:00.000000,TechCorp_152,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2023-08-31 13:00:00.000000,TechCorp_172,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-08-31 16:00:00.000000,TechCorp_206,Enterprise License,Emp_19 SaaS_19,2,4000.0,0.0
2023-08-31 18:00:00.000000,TechCorp_215,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-08-31 15:00:00.000000,TechCorp_250,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-08-31 10:00:00.000000,TechCorp_271,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2023-09-01 15:00:00.000000,TechCorp_8,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-09-01 10:00:00.000000,TechCorp_33,Enterprise License,Emp_6 SaaS_6,2,4000.0,0.0
2023-09-01 14:00:00.000000,TechCorp_46,Enterprise License,Emp_3 SaaS_3,4,8000.0,0.0
2023-09-01 12:00:00.000000,TechCorp_132,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-01 15:00:00.000000,TechCorp_214,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-09-01 16:00:00.000000,TechCorp_240,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-09-02 09:00:00.000000,TechCorp_33,Enterprise License,Emp_0 SaaS_0,1,2000.0,0.0
2023-09-02 13:00:00.000000,TechCorp_151,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-09-02 16:00:00.000000,TechCorp_188,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-02 08:00:00.000000,TechCorp_215,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-09-02 09:00:00.000000,TechCorp_295,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-09-03 13:00:00.000000,TechCorp_87,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-03 10:00:00.000000,TechCorp_147,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-03 13:00:00.000000,TechCorp_201,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-09-03 18:00:00.000000,TechCorp_202,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-03 10:00:00.000000,TechCorp_214,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-09-03 15:00:00.000000,TechCorp_262,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-09-03 10:00:00.000000,TechCorp_281,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2023-09-04 14:00:00.000000,TechCorp_23,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-04 12:00:00.000000,TechCorp_36,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-09-04 12:00:00.000000,TechCorp_64,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-09-04 08:00:00.000000,TechCorp_71,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-04 16:00:00.000000,TechCorp_87,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2023-09-04 18:00:00.000000,TechCorp_110,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-09-04 15:00:00.000000,TechCorp_121,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2023-09-04 16:00:00.000000,TechCorp_160,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-09-04 18:00:00.000000,TechCorp_188,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-09-04 13:00:00.000000,TechCorp_235,Enterprise License,Emp_4 SaaS_4,10,20000.0,0.0
2023-09-04 13:00:00.000000,TechCorp_259,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-09-04 15:00:00.000000,TechCorp_281,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2023-09-04 15:00:00.000000,TechCorp_291,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-09-04 16:00:00.000000,TechCorp_297,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-09-05 12:00:00.000000,TechCorp_11,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2023-09-05 12:00:00.000000,TechCorp_77,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2023-09-05 18:00:00.000000,TechCorp_91,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-09-05 16:00:00.000000,TechCorp_185,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-09-06 08:00:00.000000,TechCorp_14,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2023-09-06 16:00:00.000000,TechCorp_32,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-09-06 17:00:00.000000,TechCorp_44,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-09-06 11:00:00.000000,TechCorp_162,Enterprise License,Emp_12 SaaS_12,6,12000.0,0.0
2023-09-06 10:00:00.000000,TechCorp_202,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2023-09-06 14:00:00.000000,TechCorp_233,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2023-09-06 16:00:00.000000,TechCorp_235,Enterprise License,Emp_2 SaaS_2,6,12000.0,0.0
2023-09-06 09:00:00.000000,TechCorp_274,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-09-07 12:00:00.000000,TechCorp_47,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-07 14:00:00.000000,TechCorp_50,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-09-07 17:00:00.000000,TechCorp_93,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-09-07 18:00:00.000000,TechCorp_97,Enterprise License,Emp_4 SaaS_4,8,16000.0,0.0
2023-09-07 14:00:00.000000,TechCorp_138,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-09-07 09:00:00.000000,TechCorp_190,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-07 14:00:00.000000,TechCorp_255,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-09-08 14:00:00.000000,TechCorp_14,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-09-08 09:00:00.000000,TechCorp_28,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-09-08 14:00:00.000000,TechCorp_41,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2023-09-08 11:00:00.000000,TechCorp_47,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-09-08 08:00:00.000000,TechCorp_90,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2023-09-08 09:00:00.000000,TechCorp_112,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-09-08 14:00:00.000000,TechCorp_240,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-08 12:00:00.000000,TechCorp_250,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-09-08 13:00:00.000000,TechCorp_253,Enterprise License,Emp_12 SaaS_12,9,18000.0,0.0
2023-09-08 10:00:00.000000,TechCorp_259,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-09-09 11:00:00.000000,TechCorp_41,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2023-09-09 18:00:00.000000,TechCorp_44,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-09-09 09:00:00.000000,TechCorp_76,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2023-09-09 11:00:00.000000,TechCorp_86,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-09-09 11:00:00.000000,TechCorp_233,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2023-09-09 10:00:00.000000,TechCorp_276,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-09-10 08:00:00.000000,TechCorp_90,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-09-10 11:00:00.000000,TechCorp_113,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-09-10 16:00:00.000000,TechCorp_143,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-09-10 10:00:00.000000,TechCorp_207,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-09-10 17:00:00.000000,TechCorp_215,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-09-10 12:00:00.000000,TechCorp_240,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2023-09-11 11:00:00.000000,TechCorp_23,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-11 14:00:00.000000,TechCorp_25,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-09-11 16:00:00.000000,TechCorp_105,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2023-09-11 15:00:00.000000,TechCorp_110,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-09-11 08:00:00.000000,TechCorp_116,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-09-11 09:00:00.000000,TechCorp_118,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-11 12:00:00.000000,TechCorp_141,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-09-11 11:00:00.000000,TechCorp_145,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-09-11 10:00:00.000000,TechCorp_151,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-09-11 13:00:00.000000,TechCorp_156,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-09-11 16:00:00.000000,TechCorp_217,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-09-12 17:00:00.000000,TechCorp_57,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-12 16:00:00.000000,TechCorp_232,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-09-13 11:00:00.000000,TechCorp_57,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-13 08:00:00.000000,TechCorp_90,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2023-09-13 12:00:00.000000,TechCorp_97,Enterprise License,Emp_13 SaaS_13,7,14000.0,0.0
2023-09-13 13:00:00.000000,TechCorp_128,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-09-13 09:00:00.000000,TechCorp_224,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-09-13 10:00:00.000000,TechCorp_242,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-09-13 13:00:00.000000,TechCorp_284,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-09-13 15:00:00.000000,TechCorp_296,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2023-09-14 08:00:00.000000,TechCorp_8,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-09-14 08:00:00.000000,TechCorp_30,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-14 15:00:00.000000,TechCorp_40,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-09-14 08:00:00.000000,TechCorp_110,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2023-09-14 16:00:00.000000,TechCorp_120,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2023-09-14 08:00:00.000000,TechCorp_141,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-09-14 15:00:00.000000,TechCorp_150,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2023-09-14 16:00:00.000000,TechCorp_190,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2023-09-14 13:00:00.000000,TechCorp_233,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-09-14 18:00:00.000000,TechCorp_240,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2023-09-14 14:00:00.000000,TechCorp_276,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2023-09-14 11:00:00.000000,TechCorp_294,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2023-09-15 17:00:00.000000,TechCorp_41,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2023-09-15 12:00:00.000000,TechCorp_62,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2023-09-15 14:00:00.000000,TechCorp_75,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-09-15 12:00:00.000000,TechCorp_86,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2023-09-15 15:00:00.000000,TechCorp_169,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2023-09-15 08:00:00.000000,TechCorp_183,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-09-15 18:00:00.000000,TechCorp_190,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2023-09-15 08:00:00.000000,TechCorp_214,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-09-15 08:00:00.000000,TechCorp_269,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2023-09-15 17:00:00.000000,TechCorp_274,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-09-16 10:00:00.000000,TechCorp_12,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2023-09-16 09:00:00.000000,TechCorp_29,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2023-09-16 12:00:00.000000,TechCorp_50,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-09-16 13:00:00.000000,TechCorp_62,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2023-09-16 14:00:00.000000,TechCorp_128,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2023-09-16 09:00:00.000000,TechCorp_233,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2023-09-16 08:00:00.000000,TechCorp_272,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2023-09-16 18:00:00.000000,TechCorp_276,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
