Expense Date,Category,Amount
2023-10-27,Cloud Infrastructure,920.5139120930259
2023-10-27,Marketing,1020.2361515046738
2023-10-28,Cloud Infrastructure,849.5871496857013
2023-10-28,Marketing,1340.2338169504105
2023-10-29,Cloud Infrastructure,1185.2942316036965
2023-10-29,Marketing,1060.821480011793
2023-10-30,Cloud Infrastructure,971.4815616804867
2023-10-30,Marketing,999.7223950804696
2023-10-31,Cloud Infrastructure,895.288956114595
2023-10-31,Marketing,873.0806385893474
2023-11-01,Cloud Infrastructure,1172.9709957070818
2023-11-01,Marketing,508.6518998067563
2023-11-02,Cloud Infrastructure,1093.4346400339473
2023-11-02,Marketing,1364.8738426535353
2023-11-03,Cloud Infrastructure,1051.6774814925275
2023-11-03,Marketing,634.0037402744965
2023-11-04,Cloud Infrastructure,989.8997031746708
2023-11-04,Marketing,890.8405404161094
2023-11-05,Cloud Infrastructure,969.5965410133069
2023-11-05,Marketing,508.8667067204964
2023-11-06,Cloud Infrastructure,896.4469762454946
2023-11-06,Marketing,1258.2485122722564
2023-11-07,Cloud Infrastructure,906.839126937132
2023-11-07,Marketing,691.0873892398295
2023-11-08,Cloud Infrastructure,823.3118438330055
2023-11-08,Marketing,1316.0905585911873
2023-11-09,Cloud Infrastructure,1184.6881959878478
2023-11-09,Marketing,542.0912546108483
2023-11-10,Cloud Infrastructure,909.4065641740304
2023-11-10,Marketing,1461.0239580503035
2023-11-11,Cloud Infrastructure,1116.7293776070496
2023-11-11,Marketing,802.54457314526
2023-11-12,Cloud Infrastructure,800.0890413159659
2023-11-12,Marketing,783.0588533239713
2023-11-13,Cloud Infrastructure,1098.2267947117766
2023-11-13,Marketing,747.6400302232095
2023-11-14,Cloud Infrastructure,1065.7204984050118
2023-11-14,Marketing,1031.7000608148537
2023-11-15,Cloud Infrastructure,1024.1962874542837
2023-11-15,Marketing,1282.3192150351515
2023-11-16,Cloud Infrastructure,1166.1953783756237
2023-11-16,Marketing,665.6088193274448
2023-11-17,Cloud Infrastructure,899.125201178403
2023-11-17,Marketing,1480.5212126422493
2023-11-18,Cloud Infrastructure,859.4815384791005
2023-11-18,Marketing,1309.8559341646917
2023-11-19,Cloud Infrastructure,800.1820263642979
2023-11-19,Marketing,670.4569843818088
2023-11-20,Cloud Infrastructure,952.5307138207679
2023-11-20,Marketing,691.7039153743262
2023-11-21,Cloud Infrastructure,892.8085732364535
2023-11-21,Marketing,1460.0966673891298
2023-11-22,Cloud Infrastructure,898.0244044539314
2023-11-22,Marketing,747.4605372826594
2023-11-23,Cloud Infrastructure,1027.9635262910708
2023-11-23,Marketing,1225.9087135088698
2023-11-24,Cloud Infrastructure,1000.6820125259416
2023-11-24,Marketing,1455.4349954360478
2023-11-25,Cloud Infrastructure,1030.4967250511613
2023-11-25,Marketing,1085.2311986274863
2023-11-26,Cloud Infrastructure,1053.564629775334
2023-11-26,Marketing,1399.0369018304564
2023-11-27,Cloud Infrastructure,968.4629518917869
2023-11-27,Marketing,716.5981249527582
2023-11-28,Cloud Infrastructure,1034.246796572557
2023-11-28,Marketing,1304.5009682716427
2023-11-29,Cloud Infrastructure,812.4136360674977
2023-11-29,Marketing,1385.7949496653002
2023-11-30,Cloud Infrastructure,1162.9659909658758
2023-11-30,Marketing,1118.3211097740543
2023-12-01,Cloud Infrastructure,889.4036069090387
2023-12-01,Marketing,1375.4834596791422
2023-12-02,Cloud Infrastructure,863.0732483532721
2023-12-02,Marketing,1240.5269950449983
2023-12-03,Cloud Infrastructure,1092.5642349998095
2023-12-03,Marketing,666.2012991782362
2023-12-04,Cloud Infrastructure,1177.4011643728359
2023-12-04,Marketing,657.9433084384095
2023-12-05,Cloud Infrastructure,1103.8491147670115
2023-12-05,Marketing,972.1489076494443
2023-12-06,Cloud Infrastructure,885.3873681811441
2023-12-06,Marketing,709.3371829244055
2023-12-07,Cloud Infrastructure,1027.2000345802949
2023-12-07,Marketing,1191.8150117376626
2023-12-08,Cloud Infrastructure,961.4238082496607
2023-12-08,Marketing,994.0189795330059
2023-12-09,Cloud Infrastructure,906.7746081629209
2023-12-09,Marketing,592.6098683976186
2023-12-10,Cloud Infrastructure,847.4280104159873
2023-12-10,Marketing,1245.8704263964378
2023-12-11,Cloud Infrastructure,1047.509104850246
2023-12-11,Marketing,960.6262833905531
2023-12-12,Cloud Infrastructure,1052.7168094921178
2023-12-12,Marketing,1170.8253818079702
2023-12-13,Cloud Infrastructure,1044.8296413875223
2023-12-13,Marketing,753.165304356737
2023-12-14,Cloud Infrastructure,1073.3872917930137
2023-12-14,Marketing,1001.8598378016695
2023-12-15,Cloud Infrastructure,874.1420699064146
2023-12-15,Marketing,761.2358352834647
2023-12-16,Cloud Infrastructure,1182.1872485155197
2023-12-16,Marketing,625.3726040203854
2023-12-17,Cloud Infrastructure,1072.9078192235374
2023-12-17,Marketing,1429.968100921341
2023-12-18,Cloud Infrastructure,943.3875834022522
2023-12-18,Marketing,1064.6593646797994
2023-12-19,Cloud Infrastructure,928.7637789547795
2023-12-19,Marketing,1443.325948027562
2023-12-20,Cloud Infrastructure,1135.2724341442567
2023-12-20,Marketing,1350.3114288347824
2023-12-21,Cloud Infrastructure,874.9601953562144
2023-12-21,Marketing,964.6838637827251
2023-12-22,Cloud Infrastructure,823.0147293043309
2023-12-22,Marketing,546.3215017609256
2023-12-23,Cloud Infrastructure,1098.128784786295
2023-12-23,Marketing,1122.1596113240475
2023-12-24,Cloud Infrastructure,986.1871505897193
2023-12-24,Marketing,1111.7518037785949
2023-12-25,Cloud Infrastructure,994.6444855347645
2023-12-25,Marketing,1450.456556950537
2023-12-26,Cloud Infrastructure,827.9010464939645
2023-12-26,Marketing,844.2650056004804
2023-12-27,Cloud Infrastructure,1056.4585128389576
2023-12-27,Marketing,1317.282501571654
2023-12-28,Cloud Infrastructure,887.5951707911458
2023-12-28,Marketing,1013.1155004317425
2023-12-29,Cloud Infrastructure,927.9112105061217
2023-12-29,Marketing,1181.427948032675
2023-12-30,Cloud Infrastructure,1156.7629495174851
2023-12-30,Marketing,1198.4285059622734
2023-12-31,Cloud Infrastructure,1162.7516138018468
2023-12-31,Marketing,1435.6066393691249
2024-01-01,Cloud Infrastructure,874.4342144301474
2024-01-01,Marketing,737.7433734220265
2024-01-02,Cloud Infrastructure,1121.1937272582481
2024-01-02,Marketing,629.9339815807517
2024-01-03,Cloud Infrastructure,990.1849931047524
2024-01-03,Marketing,842.6384136160856
2024-01-04,Cloud Infrastructure,1124.3175303177659
2024-01-04,Marketing,980.3748685796938
2024-01-05,Cloud Infrastructure,980.7995105461331
2024-01-05,Marketing,828.2089684415951
2024-01-06,Cloud Infrastructure,842.281183602783
2024-01-06,Marketing,1064.6667743533958
2024-01-07,Cloud Infrastructure,850.7190981118013
2024-01-07,Marketing,1326.1091929187837
2024-01-08,Cloud Infrastructure,874.1596817591497
2024-01-08,Marketing,521.4065524059015
2024-01-09,Cloud Infrastructure,1197.993251084682
2024-01-09,Marketing,1031.5244700945905
2024-01-10,Cloud Infrastructure,1076.5386346921355
2024-01-10,Marketing,1273.9976696853255
2024-01-11,Cloud Infrastructure,908.2617069791136
2024-01-11,Marketing,1226.4690230228255
2024-01-12,Cloud Infrastructure,997.2677081914087
2024-01-12,Marketing,1010.6805614468886
2024-01-13,Cloud Infrastructure,1033.9963300519848
2024-01-13,Marketing,1479.230338889573
2024-01-14,Cloud Infrastructure,988.439469819983
2024-01-14,Marketing,621.4077866309882
2024-01-15,Cloud Infrastructure,1093.1082787768423
2024-01-15,Marketing,533.0642096715601
2024-01-16,Cloud Infrastructure,829.4374427008987
2024-01-16,Marketing,896.449817823792
2024-01-17,Cloud Infrastructure,1183.5221253694333
2024-01-17,Marketing,1363.3590368907712
2024-01-18,Cloud Infrastructure,1166.0416502549608
2024-01-18,Marketing,662.5829214343106
2024-01-19,Cloud Infrastructure,939.2604268990826
2024-01-19,Marketing,1046.2810416314535
2024-01-20,Cloud Infrastructure,1117.5834166715929
2024-01-20,Marketing,1341.4019456473989
2024-01-21,Cloud Infrastructure,1008.5491973618731
2024-01-21,Marketing,836.8855007183014
2024-01-22,Cloud Infrastructure,1045.9468553662036
2024-01-22,Marketing,735.5559064173527
2024-01-23,Cloud Infrastructure,1000.0891681423705
2024-01-23,Marketing,1160.7573054231195
2024-01-24,Cloud Infrastructure,1082.8837985004384
2024-01-24,Marketing,1139.1183070159036
2024-01-25,Cloud Infrastructure,889.9887028681984
2024-01-25,Marketing,876.1800169402015
2024-01-26,Cloud Infrastructure,1032.3629189967414
2024-01-26,Marketing,1483.510330750244
2024-01-27,Cloud Infrastructure,1046.2445432006793
2024-01-27,Marketing,1137.5755751897277
2024-01-28,Cloud Infrastructure,1023.0584525778684
2024-01-28,Marketing,1083.9576072455752
2024-01-29,Cloud Infrastructure,817.8443787584996
2024-01-29,Marketing,886.5537686316598
2024-01-30,Cloud Infrastructure,957.8269877476625
2024-01-30,Marketing,1401.137042310735
2024-01-31,Cloud Infrastructure,976.9819095902799
2024-01-31,Marketing,1490.420876798833
2024-02-01,Cloud Infrastructure,1113.6514118232496
2024-02-01,Marketing,1475.920902697334
2024-02-02,Cloud Infrastructure,1110.4172961906236
2024-02-02,Marketing,1231.92702180107
2024-02-03,Cloud Infrastructure,910.4355944257378
2024-02-03,Marketing,1440.7832076637787
2024-02-04,Cloud Infrastructure,966.0874363525609
2024-02-04,Marketing,605.3987519233311
2024-02-05,Cloud Infrastructure,913.2701418037329
2024-02-05,Marketing,1129.1030144426727
2024-02-06,Cloud Infrastructure,1048.2593443403669
2024-02-06,Marketing,689.9899107070573
2024-02-07,Cloud Infrastructure,999.4588901683503
2024-02-07,Marketing,1398.159946826294
2024-02-08,Cloud Infrastructure,1080.1891183669898
2024-02-08,Marketing,888.8524469254996
2024-02-09,Cloud Infrastructure,991.3779636178567
2024-02-09,Marketing,985.2210688689298
2024-02-10,Cloud Infrastructure,822.0500640481391
2024-02-10,Marketing,855.5248867569969
2024-02-11,Cloud Infrastructure,988.2859453374492
2024-02-11,Marketing,904.8690525373665
2024-02-12,Cloud Infrastructure,1161.5351727255606
2024-02-12,Marketing,1135.265160689777
2024-02-13,Cloud Infrastructure,1026.6632589329236
2024-02-13,Marketing,913.2212353191694
2024-02-14,Cloud Infrastructure,929.0886752351419
2024-02-14,Marketing,924.9775599654405
2024-02-15,Cloud Infrastructure,827.788516978798
2024-02-15,Marketing,1455.9532851408478
2024-02-16,Cloud Infrastructure,860.268137189023
2024-02-16,Marketing,844.6221139290341
2024-02-17,Cloud Infrastructure,864.3599869336728
2024-02-17,Marketing,1214.421797386387
2024-02-18,Cloud Infrastructure,802.5390138622623
2024-02-18,Marketing,1012.2326229478235
2024-02-19,Cloud Infrastructure,865.6326151329707
2024-02-19,Marketing,1185.7639771369454
2024-02-20,Cloud Infrastructure,891.4219826898961
2024-02-20,Marketing,1236.543082464319
2024-02-21,Cloud Infrastructure,1151.6294869757628
2024-02-21,Marketing,547.0090198193521
2024-02-22,Cloud Infrastructure,813.9858650189511
2024-02-22,Marketing,521.2699996042384
2024-02-23,Cloud Infrastructure,1158.3114473488429
2024-02-23,Marketing,910.8414669082385
2024-02-24,Cloud Infrastructure,1140.3509533680622
2024-02-24,Marketing,849.8117105662539
2024-02-25,Cloud Infrastructure,1040.238813534993
2024-02-25,Marketing,921.9576704934682
2024-02-26,Cloud Infrastructure,1016.7012927694757
2024-02-26,Marketing,1428.5351238242135
2024-02-27,Cloud Infrastructure,1010.8429453595479
2024-02-27,Marketing,1447.898545489058
2024-02-28,Cloud Infrastructure,1135.7454234756567
2024-02-28,Marketing,1243.7409896491145
2024-02-29,Cloud Infrastructure,906.6087779694273
2024-02-29,Marketing,1445.671391584348
2024-03-01,Cloud Infrastructure,811.494198216953
2024-03-01,Marketing,579.1882568420311
2024-03-02,Cloud Infrastructure,918.3731512272172
2024-03-02,Marketing,1426.33784891031
2024-03-03,Cloud Infrastructure,1179.6621982708987
2024-03-03,Marketing,749.1248063152703
2024-03-04,Cloud Infrastructure,1036.123020043136
2024-03-04,Marketing,782.7405740792096
2024-03-05,Cloud Infrastructure,1023.2139561201701
2024-03-05,Marketing,1299.4229606460271
2024-03-06,Cloud Infrastructure,867.0030243092239
2024-03-06,Marketing,553.7034085524172
2024-03-07,Cloud Infrastructure,1186.5174634100556
2024-03-07,Marketing,1127.1232563760714
2024-03-08,Cloud Infrastructure,898.7402701636398
2024-03-08,Marketing,818.3815950424764
2024-03-09,Cloud Infrastructure,902.9377615198241
2024-03-09,Marketing,1348.137731160159
2024-03-10,Cloud Infrastructure,1013.98482122975
2024-03-10,Marketing,618.2474846502654
2024-03-11,Cloud Infrastructure,862.7876365198723
2024-03-11,Marketing,1136.8120779878313
2024-03-12,Cloud Infrastructure,958.7647440159365
2024-03-12,Marketing,1376.4144054572648
2024-03-13,Cloud Infrastructure,1036.6091095978982
2024-03-13,Marketing,877.0074778069994
2024-03-14,Cloud Infrastructure,1086.761048067068
2024-03-14,Marketing,559.9134095872546
2024-03-15,Cloud Infrastructure,1101.0189020504017
2024-03-15,Marketing,995.4780924256258
2024-03-16,Cloud Infrastructure,1020.0371968457008
2024-03-16,Marketing,1357.3660351933677
2024-03-17,Cloud Infrastructure,1072.8250099912
2024-03-17,Marketing,553.6856749689025
2024-03-18,Cloud Infrastructure,1014.1759829287785
2024-03-18,Marketing,1366.521621467671
2024-03-19,Cloud Infrastructure,1137.3683288208774
2024-03-19,Marketing,645.5832912149615
2024-03-20,Cloud Infrastructure,1191.9533295489694
2024-03-20,Marketing,918.7764112431344
2024-03-21,Cloud Infrastructure,815.7097564413754
2024-03-21,Marketing,586.3536403408159
2024-03-22,Cloud Infrastructure,1037.5677907290763
2024-03-22,Marketing,901.5552337641091
2024-03-23,Cloud Infrastructure,912.7444340187894
2024-03-23,Marketing,1024.9721103795582
2024-03-24,Cloud Infrastructure,819.4504798673624
2024-03-24,Marketing,568.4762420885056
2024-03-25,Cloud Infrastructure,876.3363389527082
2024-03-25,Marketing,998.3856049931373
2024-03-26,Cloud Infrastructure,1171.243362344175
2024-03-26,Marketing,1407.857666389696
2024-03-27,Cloud Infrastructure,1166.9641924503808
2024-03-27,Marketing,752.2708799417774
2024-03-28,Cloud Infrastructure,1045.8453582446582
2024-03-28,Marketing,1045.23442761506
2024-03-29,Cloud Infrastructure,815.2767492349863
2024-03-29,Marketing,883.8352935391345
2024-03-30,Cloud Infrastructure,948.1636948387
2024-03-30,Marketing,779.5606775234359
2024-03-31,Cloud Infrastructure,1098.3283666224443
2024-03-31,Marketing,889.2667028378376
2024-04-01,Cloud Infrastructure,811.2599153543423
2024-04-01,Marketing,815.3654142014324
2024-04-02,Cloud Infrastructure,907.1713713433434
2024-04-02,Marketing,1044.6313272672264
2024-04-03,Cloud Infrastructure,924.6625522716962
2024-04-03,Marketing,1340.9699818183753
2024-04-04,Cloud Infrastructure,976.9053446223227
2024-04-04,Marketing,1316.937688029444
2024-04-05,Cloud Infrastructure,867.4897844391402
2024-04-05,Marketing,1190.9231911384961
2024-04-06,Cloud Infrastructure,1091.818765035391
2024-04-06,Marketing,1391.4478873413216
2024-04-07,Cloud Infrastructure,1147.5552446376732
2024-04-07,Marketing,1089.7640263013573
2024-04-08,Cloud Infrastructure,1009.6986987806631
2024-04-08,Marketing,609.2440998471436
2024-04-09,Cloud Infrastructure,1181.3338284398692
2024-04-09,Marketing,1175.376787081601
2024-04-10,Cloud Infrastructure,1050.5961540208648
2024-04-10,Marketing,1118.3657690445652
2024-04-11,Cloud Infrastructure,1011.7222284098225
2024-04-11,Marketing,1360.3991360568907
2024-04-12,Cloud Infrastructure,903.0723797462063
2024-04-12,Marketing,1064.8924426884835
2024-04-13,Cloud Infrastructure,904.3311525159419
2024-04-13,Marketing,508.33195321606684
2024-04-14,Cloud Infrastructure,819.8050654049061
2024-04-14,Marketing,1302.2570437229242
2024-04-15,Cloud Infrastructure,842.9316258788646
2024-04-15,Marketing,1044.8211080759359
2024-04-16,Cloud Infrastructure,1088.5409152856444
2024-04-16,Marketing,664.0906694105854
2024-04-17,Cloud Infrastructure,890.147675741808
2024-04-17,Marketing,646.2371483441794
2024-04-18,Cloud Infrastructure,1027.6836187321826
2024-04-18,Marketing,561.0377479351208
2024-04-19,Cloud Infrastructure,1158.199070430132
2024-04-19,Marketing,1077.4147070753816
2024-04-20,Cloud Infrastructure,1047.9794766026907
2024-04-20,Marketing,619.5877521658523
2024-04-21,Cloud Infrastructure,1187.3168872872668
2024-04-21,Marketing,1170.283634477653
2024-04-22,Cloud Infrastructure,1023.5318407244681
2024-04-22,Marketing,1006.2167095698027
2024-04-23,Cloud Infrastructure,1185.4059626818603
2024-04-23,Marketing,902.6719706753811
2024-04-24,Cloud Infrastructure,804.33837802207
2024-04-24,Marketing,684.7536914828218
2024-04-25,Cloud Infrastructure,1076.1137208906628
2024-04-25,Marketing,1343.3788814862082
2024-04-26,Cloud Infrastructure,1123.7279889606539
2024-04-26,Marketing,1008.3108941331026
2024-04-27,Cloud Infrastructure,1175.4078274916687
2024-04-27,Marketing,887.0110797417958
2024-04-28,Cloud Infrastructure,948.8023770120258
2024-04-28,Marketing,1099.076159641455
2024-04-29,Cloud Infrastructure,850.3112137774983
2024-04-29,Marketing,666.5226151242612
2024-04-30,Cloud Infrastructure,1191.9307431799214
2024-04-30,Marketing,1053.6435472281055
2024-05-01,Cloud Infrastructure,992.7486813834064
2024-05-01,Marketing,840.836068260294
2024-05-02,Cloud Infrastructure,885.3607945198937
2024-05-02,Marketing,1466.9763694621224
2024-05-03,Cloud Infrastructure,874.5682072180549
2024-05-03,Marketing,1042.427288492379
2024-05-04,Cloud Infrastructure,1028.207932877419
2024-05-04,Marketing,898.418647732306
2024-05-05,Cloud Infrastructure,1040.478691471646
2024-05-05,Marketing,855.2337986342394
2024-05-06,Cloud Infrastructure,911.2506176788979
2024-05-06,Marketing,1293.3621751477335
2024-05-07,Cloud Infrastructure,998.499364227453
2024-05-07,Marketing,1402.4788316369259
2024-05-08,Cloud Infrastructure,960.2863557006478
2024-05-08,Marketing,1031.2697185345432
2024-05-09,Cloud Infrastructure,1105.9609686461054
2024-05-09,Marketing,664.8447842542987
2024-05-10,Cloud Infrastructure,1170.028000533337
2024-05-10,Marketing,1402.5474589560724
2024-05-11,Cloud Infrastructure,1177.6654979597884
2024-05-11,Marketing,802.4111922014736
2024-05-12,Cloud Infrastructure,1077.3003979400198
2024-05-12,Marketing,1467.650405297179
2024-05-13,Cloud Infrastructure,980.5727381278518
2024-05-13,Marketing,1213.9495375764172
2024-05-14,Cloud Infrastructure,1093.424560231673
2024-05-14,Marketing,1425.0297580962933
2024-05-15,Cloud Infrastructure,1021.9047184327695
2024-05-15,Marketing,987.8856092477607
2024-05-16,Cloud Infrastructure,887.1505801253898
2024-05-16,Marketing,931.8151592151053
2024-05-17,Cloud Infrastructure,997.5738982950246
2024-05-17,Marketing,529.6824660279963
2024-05-18,Cloud Infrastructure,1056.7742750556995
2024-05-18,Marketing,836.4496120266263
2024-05-19,Cloud Infrastructure,908.1945056916525
2024-05-19,Marketing,1081.7566446829615
2024-05-20,Cloud Infrastructure,1156.0592627213948
2024-05-20,Marketing,642.2075198897685
2024-05-21,Cloud Infrastructure,820.251848192756
2024-05-21,Marketing,981.7950504544618
2024-05-22,Cloud Infrastructure,1141.0662544761221
2024-05-22,Marketing,1102.4461986360593
2024-05-23,Cloud Infrastructure,894.2440408269355
2024-05-23,Marketing,1024.2831822387402
2024-05-24,Cloud Infrastructure,1006.4255124402922
2024-05-24,Marketing,859.1786993267065
2024-05-25,Cloud Infrastructure,1018.4154326564658
2024-05-25,Marketing,621.9555236271882
2024-05-26,Cloud Infrastructure,922.5421796463936
2024-05-26,Marketing,543.793249098138
2024-05-27,Cloud Infrastructure,844.669059450807
2024-05-27,Marketing,980.5866765537489
2024-05-28,Cloud Infrastructure,1022.6582712799016
2024-05-28,Marketing,1222.0564913983699
2024-05-29,Cloud Infrastructure,1170.2387675171183
2024-05-29,Marketing,1241.5054886555886
2024-05-30,Cloud Infrastructure,1133.4901636873842
2024-05-30,Marketing,1170.1133292006766
2024-05-31,Cloud Infrastructure,868.7650071713844
2024-05-31,Marketing,1468.5082022592214
2024-06-01,Cloud Infrastructure,1043.496367475276
2024-06-01,Marketing,759.3368075783483
2024-06-02,Cloud Infrastructure,855.5461472335793
2024-06-02,Marketing,1265.5284463501716
2024-06-03,Cloud Infrastructure,952.1409493135417
2024-06-03,Marketing,1119.808730898937
2024-06-04,Cloud Infrastructure,1062.758402764305
2024-06-04,Marketing,1394.886250766037
2024-06-05,Cloud Infrastructure,1165.4848282829687
2024-06-05,Marketing,932.6238670420298
2024-06-06,Cloud Infrastructure,1157.2531826622258
2024-06-06,Marketing,1384.3995964031556
2024-06-07,Cloud Infrastructure,964.1424081986831
2024-06-07,Marketing,507.5015570280611
2024-06-08,Cloud Infrastructure,1105.4014889315683
2024-06-08,Marketing,1397.6811840902924
2024-06-09,Cloud Infrastructure,1023.4183382371064
2024-06-09,Marketing,1255.2469898737108
2024-06-10,Cloud Infrastructure,926.6300406624156
2024-06-10,Marketing,1283.9968872561417
2024-06-11,Cloud Infrastructure,1101.0414274158727
2024-06-11,Marketing,1279.1075564801888
2024-06-12,Cloud Infrastructure,905.656403817334
2024-06-12,Marketing,1451.3985675623876
2024-06-13,Cloud Infrastructure,1093.528536811018
2024-06-13,Marketing,703.257888216313
2024-06-14,Cloud Infrastructure,1099.8029542495635
2024-06-14,Marketing,865.894107043049
2024-06-15,Cloud Infrastructure,1124.8394777435342
2024-06-15,Marketing,749.6622419021207
2024-06-16,Cloud Infrastructure,1127.7717768283085
2024-06-16,Marketing,593.9902803462343
2024-06-17,Cloud Infrastructure,878.6713719602641
2024-06-17,Marketing,839.8223048149072
2024-06-18,Cloud Infrastructure,872.7235059614516
2024-06-18,Marketing,947.1355249397282
2024-06-19,Cloud Infrastructure,873.3912695962568
2024-06-19,Marketing,1364.8101936637686
2024-06-20,Cloud Infrastructure,864.5062986474057
2024-06-20,Marketing,1417.5222182082202
2024-06-21,Cloud Infrastructure,851.9395320134129
2024-06-21,Marketing,1291.7595869090578
2024-06-22,Cloud Infrastructure,957.1476972729248
2024-06-22,Marketing,570.7920740306243
2024-06-23,Cloud Infrastructure,1056.797221269584
2024-06-23,Marketing,1270.6836764678173
2024-06-24,Cloud Infrastructure,860.5034150725288
2024-06-24,Marketing,1421.7071425832746
2024-06-25,Cloud Infrastructure,1083.269876424377
2024-06-25,Marketing,699.9223031649196
2024-06-26,Cloud Infrastructure,1031.2774500236778
2024-06-26,Marketing,842.4182823544865
2024-06-27,Cloud Infrastructure,1051.4437882006546
2024-06-27,Marketing,1485.3976651873445
2024-06-28,Cloud Infrastructure,860.5813976793498
2024-06-28,Marketing,1194.593636632761
2024-06-29,Cloud Infrastructure,859.1853626189607
2024-06-29,Marketing,588.335956246986
2024-06-30,Cloud Infrastructure,1144.121284019302
2024-06-30,Marketing,1209.6067126014998
2024-07-01,Cloud Infrastructure,1130.8779951462066
2024-07-01,Marketing,698.6572685061802
2024-07-02,Cloud Infrastructure,1183.1954405565411
2024-07-02,Marketing,915.5897495417348
2024-07-03,Cloud Infrastructure,884.4434024514601
2024-07-03,Marketing,518.0666968150975
2024-07-04,Cloud Infrastructure,994.1722810101357
2024-07-04,Marketing,1050.6504589407973
2024-07-05,Cloud Infrastructure,1029.9661962643074
2024-07-05,Marketing,546.2557171045638
2024-07-06,Cloud Infrastructure,1094.784622016455
2024-07-06,Marketing,818.474978859848
2024-07-07,Cloud Infrastructure,1164.0786270953085
2024-07-07,Marketing,1155.6897122903106
2024-07-08,Cloud Infrastructure,869.029182380513
2024-07-08,Marketing,863.836224752037
2024-07-09,Cloud Infrastructure,1068.8311907230445
2024-07-09,Marketing,935.3119701059072
2024-07-10,Cloud Infrastructure,1081.8904135099713
2024-07-10,Marketing,1344.3713111620818
2024-07-11,Cloud Infrastructure,1126.5675983493893
2024-07-11,Marketing,708.9958794992664
2024-07-12,Cloud Infrastructure,990.5612619417983
2024-07-12,Marketing,634.2518321597317
2024-07-13,Cloud Infrastructure,806.5076106989967
2024-07-13,Marketing,973.0474257338262
2024-07-14,Cloud Infrastructure,887.8246598519739
2024-07-14,Marketing,546.2515590886065
2024-07-15,Cloud Infrastructure,947.5971580621895
2024-07-15,Marketing,1259.586552442183
2024-07-16,Cloud Infrastructure,1105.310623963082
2024-07-16,Marketing,609.9274237204328
2024-07-17,Cloud Infrastructure,1195.3015949610822
2024-07-17,Marketing,1323.003292943682
2024-07-18,Cloud Infrastructure,931.5080430410427
2024-07-18,Marketing,1258.3511559716508
2024-07-19,Cloud Infrastructure,1117.1604212320744
2024-07-19,Marketing,1463.7493632864184
2024-07-20,Cloud Infrastructure,813.3447207364372
2024-07-20,Marketing,942.2597201475983
2024-07-21,Cloud Infrastructure,1055.8909711907008
2024-07-21,Marketing,1291.6558281469265
2024-07-22,Cloud Infrastructure,1009.4084356698644
2024-07-22,Marketing,929.4078137715703
2024-07-23,Cloud Infrastructure,975.5874242165969
2024-07-23,Marketing,1072.6735746353907
2024-07-24,Cloud Infrastructure,1041.6982534963868
2024-07-24,Marketing,681.6521706646995
2024-07-25,Cloud Infrastructure,986.6777857594057
2024-07-25,Marketing,1209.9754492839047
2024-07-26,Cloud Infrastructure,925.330021919979
2024-07-26,Marketing,841.3939078103442
2024-07-27,Cloud Infrastructure,976.3646783411609
2024-07-27,Marketing,1430.2042739441704
2024-07-28,Cloud Infrastructure,983.4649183621466
2024-07-28,Marketing,889.7481510616807
2024-07-29,Cloud Infrastructure,940.7087791361631
2024-07-29,Marketing,603.0669609686071
2024-07-30,Cloud Infrastructure,1030.6844938369923
2024-07-30,Marketing,650.9996741886964
2024-07-31,Cloud Infrastructure,835.988397331965
2024-07-31,Marketing,575.7790333422776
2024-08-01,Cloud Infrastructure,1062.1696809842
2024-08-01,Marketing,1017.486647856125
2024-08-02,Cloud Infrastructure,816.1303316626999
2024-08-02,Marketing,884.8453395210483
2024-08-03,Cloud Infrastructure,1141.1882679386413
2024-08-03,Marketing,962.5104537778491
2024-08-04,Cloud Infrastructure,975.0529247317396
2024-08-04,Marketing,513.5874573327231
2024-08-05,Cloud Infrastructure,931.5446683592847
2024-08-05,Marketing,541.3576768165099
2024-08-06,Cloud Infrastructure,1188.4061115773568
2024-08-06,Marketing,1345.1953622855872
2024-08-07,Cloud Infrastructure,1193.916481390228
2024-08-07,Marketing,979.7156740973303
2024-08-08,Cloud Infrastructure,1196.994833214385
2024-08-08,Marketing,1107.9318175551905
2024-08-09,Cloud Infrastructure,854.2092849955555
2024-08-09,Marketing,1296.1425803352163
2024-08-10,Cloud Infrastructure,1086.825681189228
2024-08-10,Marketing,1098.1175371701652
2024-08-11,Cloud Infrastructure,1185.437679905982
2024-08-11,Marketing,507.52761415916103
2024-08-12,Cloud Infrastructure,1016.3066030244097
2024-08-12,Marketing,813.5546075512397
2024-08-13,Cloud Infrastructure,851.6427948610269
2024-08-13,Marketing,1464.5881780064835
2024-08-14,Cloud Infrastructure,945.8367311039985
2024-08-14,Marketing,1263.5880779235958
2024-08-15,Cloud Infrastructure,1068.9492393544306
2024-08-15,Marketing,910.4889195560261
2024-08-16,Cloud Infrastructure,1158.1644717154788
2024-08-16,Marketing,811.4902012488421
2024-08-17,Cloud Infrastructure,934.3890709932691
2024-08-17,Marketing,1139.5562983919835
2024-08-18,Cloud Infrastructure,807.4647614310143
2024-08-18,Marketing,1149.371732248262
2024-08-19,Cloud Infrastructure,851.6217730280456
2024-08-19,Marketing,1240.8144136557821
2024-08-20,Cloud Infrastructure,923.5284987767325
2024-08-20,Marketing,918.2160388945124
